"household_id","person_order","age","female","employed","bachelor","personal_income","log_income"
"2023HU1004972",1,33,0,1,0,10000,9.21044036697652
"2023HU1004973",1,57,1,1,0,12500,9.43356392009056
"2023HU1004976",1,60,0,1,1,8000,8.98732181285012
"2023HU1004976",2,40,1,1,1,212000,12.2643462706242
"2023HU1005000",1,35,0,1,0,150000,11.9183972397228
"2023HU1005000",2,29,1,1,0,25000,10.1266711030504
"2023HU1005005",1,25,1,0,1,53000,10.8780660602808
"2023HU1005044",1,63,0,1,0,3700,8.21635833238616
"2023HU1005044",2,55,1,0,1,32000,10.3735224312936
"2023HU1005053",1,59,1,1,0,126000,11.7440451224101
"2023HU1005053",2,60,0,0,1,940,6.84694313958538
"2023HU1005066",1,52,0,0,0,22100,10.0033781353509
"2023HU1005066",2,47,1,1,1,1e+05,11.5129354649202
"2023HU1005069",1,62,0,0,0,0,0
"2023HU1005069",2,59,1,1,0,14500,9.5819728915479
"2023HU1005084",1,56,0,1,0,85000,11.3504183001091
"2023HU1005084",2,55,1,0,0,0,0
"2023HU1005113",1,41,1,1,0,66000,11.0974251724089
"2023HU1005119",1,47,1,1,0,5200,8.55660619377307
"2023HU1005121",1,58,1,1,0,12000,9.39274525863144
"2023HU1005121",2,41,1,1,0,21000,9.95232533461943
"2023HU1005143",1,53,0,1,1,152000,11.9316423787541
"2023HU1005143",2,53,1,0,0,0,0
"2023HU1005152",1,40,0,1,1,120000,11.6952553550628
"2023HU1005152",2,37,1,1,1,168000,12.0317252107486
"2023HU1005170",1,47,0,1,1,265000,12.4874888785461
"2023HU1005170",2,43,1,1,1,88000,11.3851034570321
"2023HU1005181",1,39,1,1,0,43000,10.6689786502192
"2023HU1005181",2,32,0,1,0,40000,10.5966597327836
"2023HU1005222",1,40,1,0,0,10600,9.2687036152731
"2023HU1005222",2,39,0,1,1,66000,11.0974251724089
"2023HU1005231",1,62,0,0,0,41800,10.6406755416717
"2023HU1005231",2,62,1,0,0,19000,9.85224688834253
"2023HU1005242",2,60,0,0,0,25000,10.1266711030504
"2023HU1005264",1,50,0,1,0,148000,11.9049743094802
"2023HU1005264",2,49,1,0,0,13000,9.47278155656217
"2023HU1005264",3,26,0,1,0,32000,10.3735224312936
"2023HU1005274",1,60,0,1,1,146400,11.8941047110871
"2023HU1005274",2,49,1,0,0,20000,9.90353755128617
"2023HU1005274",3,28,1,1,1,5000,8.5173931714189
"2023HU1005274",4,27,1,0,0,15000,9.61587214452889
"2023HU1005278",1,37,1,0,0,7500,8.92279162396964
"2023HU1005286",1,28,0,0,1,85000,11.3504183001091
"2023HU1005286",2,30,0,1,0,33000,10.4042931430198
"2023HU1005292",1,31,1,1,0,50000,10.8197982842103
"2023HU1005305",1,29,1,1,1,28000,10.2399955028053
"2023HU1005305",2,32,0,1,1,30000,10.3089859934221
"2023HU1005355",1,28,1,0,1,50000,10.8197982842103
"2023HU1005355",2,37,0,1,1,43800,10.6874119271541
"2023HU1005359",1,45,1,1,1,67000,11.1124628236349
"2023HU1005359",2,34,0,1,0,27300,10.2146786105388
"2023HU1005359",3,33,0,0,0,630,6.44730586254121
"2023HU1005379",1,64,1,1,0,80000,11.2897944135779
"2023HU1005380",1,37,0,0,0,1100,7.00397413672268
"2023HU1005380",2,36,1,1,0,72000,11.1844352867906
"2023HU1005393",1,34,0,1,0,50000,10.8197982842103
"2023HU1005393",2,31,0,1,0,50000,10.8197982842103
"2023HU1005393",3,27,1,1,0,60000,11.002116507732
"2023HU1005393",4,27,0,0,0,36000,10.4913019948302
"2023HU1005406",1,41,0,1,0,58000,10.9682155307592
"2023HU1005406",2,53,0,1,0,60000,11.002116507732
"2023HU1005413",1,35,1,1,1,153000,11.9381997363009
"2023HU1005413",2,35,0,1,0,52000,10.8590182281479
"2023HU1005431",1,38,0,1,0,36000,10.4913019948302
"2023HU1005431",2,37,1,0,1,0,0
"2023HU1005435",1,58,0,1,1,60000,11.002116507732
"2023HU1005435",2,59,1,1,1,1e+05,11.5129354649202
"2023HU1005448",2,62,1,1,1,60000,11.002116507732
"2023HU1005463",1,41,1,1,1,18900,9.84697010970096
"2023HU1005463",2,42,0,1,1,40000,10.5966597327836
"2023HU1005467",1,50,0,1,1,59000,10.9853096718968
"2023HU1005486",1,55,0,1,1,36000,10.4913019948302
"2023HU1005486",2,49,1,1,0,4600,8.43402895015547
"2023HU1005486",3,26,1,1,0,24000,10.0858507751287
"2023HU1005498",2,62,1,1,0,80000,11.2897944135779
"2023HU1005513",1,64,0,0,0,9000,9.10509096125709
"2023HU1005513",3,38,0,0,1,260,5.56452040732269
"2023HU1005513",4,34,0,0,0,0,0
"2023HU1005520",1,59,0,0,0,0,0
"2023HU1005520",2,59,1,1,1,145000,11.8844959179307
"2023HU1005522",1,46,0,1,0,65000,11.0821579333748
"2023HU1005535",1,26,0,1,1,78000,11.2644769261024
"2023HU1005543",1,62,0,1,1,136000,11.8204175176323
"2023HU1005543",2,34,0,1,0,19400,9.8730798901147
"2023HU1005546",1,42,1,1,1,1e+05,11.5129354649202
"2023HU1005564",1,26,1,1,0,20000,9.90353755128617
"2023HU1005564",2,28,0,1,0,140000,11.8494048444231
"2023HU1005573",1,44,0,0,1,24000,10.0858507751287
"2023HU1005573",2,40,1,1,1,60000,11.002116507732
"2023HU1005622",1,58,0,1,0,230000,12.345838935722
"2023HU1005622",2,61,1,1,1,130000,11.7752974217158
"2023HU1005629",1,52,0,1,0,60000,11.002116507732
"2023HU1005629",2,51,1,1,0,10000,9.21044036697652
"2023HU1005634",1,63,0,0,0,44220,10.6969550683575
"2023HU1005640",1,56,1,1,0,62000,11.0349057929294
"2023HU1005640",2,56,0,1,0,6200,8.73246584834988
"2023HU1005640",3,28,0,1,0,36000,10.4913019948302
"2023HU1005640",4,25,1,1,1,9400,9.14857134557855
"2023HU1005658",1,49,0,1,0,41000,10.6213517356329
"2023HU1005658",2,52,1,1,0,49300,10.8056996438007
"2023HU1005664",1,50,0,1,0,60400,11.0087609400772
"2023HU1005664",2,47,1,1,0,44000,10.6919676399149
"2023HU1005681",2,62,1,1,1,40100,10.5991565506396
"2023HU1005681",3,29,1,1,0,70000,11.1562648066437
"2023HU1005681",4,60,0,1,0,39000,10.5713425658087
"2023HU1005681",5,60,1,1,0,40000,10.5966597327836
"2023HU1005692",2,61,0,1,1,58000,10.9682155307592
"2023HU1005697",1,48,0,0,1,35000,10.463131911492
"2023HU1005697",2,42,1,1,0,75000,11.2252567257629
"2023HU1005730",2,64,1,0,0,30000,10.3089859934221
"2023HU1005743",1,38,1,0,1,0,0
"2023HU1005743",2,40,0,1,1,48200,10.7831350467114
"2023HU1005787",1,40,0,1,0,50000,10.8197982842103
"2023HU1005787",2,42,1,1,0,107000,11.5805934591948
"2023HU1005787",3,60,1,0,0,0,0
"2023HU1005787",4,61,0,1,0,45000,10.7144399907278
"2023HU1005793",1,56,1,0,0,0,0
"2023HU1005793",2,57,0,1,0,22800,10.0345596736298
"2023HU1005793",3,30,1,0,0,0,0
"2023HU1005811",1,39,1,1,0,10000,9.21044036697652
"2023HU1005819",2,63,0,0,0,1800,7.49609734517596
"2023HU1005836",1,35,1,1,0,30000,10.3089859934221
"2023HU1005842",1,40,1,1,0,6000,8.69968140098951
"2023HU1005861",1,40,0,0,1,0,0
"2023HU1005861",2,37,1,0,1,40000,10.5966597327836
"2023HU1005878",1,57,1,1,0,25400,10.1425438223104
"2023HU1005878",2,55,0,0,0,4500,8.41205487329293
"2023HU1005878",3,27,0,1,0,25600,10.1503866922047
"2023HU1005887",1,61,0,1,1,93000,11.4403655247658
"2023HU1005887",2,51,1,1,1,110000,11.6082447356423
"2023HU1005928",1,42,0,1,1,1e+05,11.5129354649202
"2023HU1005930",1,61,1,0,0,6200,8.73246584834988
"2023HU1005933",1,53,1,0,0,0,0
"2023HU1005933",2,61,0,1,0,65000,11.0821579333748
"2023HU1005951",1,51,1,1,1,45000,10.7144399907278
"2023HU1005951",2,50,0,0,1,20000,9.90353755128617
"2023HU1005954",1,31,0,1,1,11700,9.36742958721896
"2023HU1005970",1,64,1,1,0,28900,10.271631475578
"2023HU1005970",3,30,1,1,0,12000,9.39274525863144
"2023HU1005970",6,30,0,1,0,20000,9.90353755128617
"2023HU1005980",1,52,0,1,0,129200,11.7691246102388
"2023HU1005980",2,51,1,1,0,16000,9.68040649926887
"2023HU1005998",2,27,1,0,1,9000,9.10509096125709
"2023HU1006005",1,57,0,1,0,32000,10.3735224312936
"2023HU1006005",2,56,1,0,0,1800,7.49609734517596
"2023HU1006012",1,30,0,1,1,1e+05,11.5129354649202
"2023HU1006012",2,31,1,1,1,80000,11.2897944135779
"2023HU1006026",1,59,1,1,0,30000,10.3089859934221
"2023HU1006026",2,56,0,1,0,39000,10.5713425658087
"2023HU1006028",1,47,1,1,0,70000,11.1562648066437
"2023HU1006028",2,46,0,1,0,50000,10.8197982842103
"2023HU1006031",1,62,0,1,1,734000,13.5062656699935
"2023HU1006031",2,63,1,0,1,0,0
"2023HU1006041",1,41,1,1,0,80000,11.2897944135779
"2023HU1006041",3,40,1,1,0,120000,11.6952553550628
"2023HU1006046",2,27,0,1,0,24000,10.0858507751287
"2023HU1006078",1,33,1,1,1,130000,11.7752974217158
"2023HU1006078",2,34,0,1,1,64000,11.0666539872197
"2023HU1006089",1,60,1,0,0,8640,9.0642735958414
"2023HU1006131",1,39,0,1,1,55200,10.9187363480431
"2023HU1006131",2,33,1,1,1,110700,11.6145881520796
"2023HU1006135",1,42,0,1,1,194000,12.1756185926714
"2023HU1006139",1,42,0,1,1,35300,10.471666571132
"2023HU1006139",2,42,1,0,0,0,0
"2023HU1006142",1,58,1,1,1,55100,10.9169231437966
"2023HU1006165",1,53,1,1,0,20000,9.90353755128617
"2023HU1006188",1,33,1,0,1,0,0
"2023HU1006188",2,54,0,1,0,45000,10.7144399907278
"2023HU1006214",1,47,0,1,1,248000,12.4211880573971
"2023HU1006214",2,43,1,1,1,157600,11.9678218015635
"2023HU1006224",1,46,1,1,1,150000,11.9183972397228
"2023HU1006225",1,35,0,1,0,40000,10.5966597327836
"2023HU1006225",3,42,1,1,0,44200,10.6965026922443
"2023HU1006248",1,64,1,1,1,16000,9.68040649926887
"2023HU1006248",3,33,1,1,0,40100,10.5991565506396
"2023HU1006248",4,31,1,1,0,67000,11.1124628236349
"2023HU1006255",1,43,0,1,0,67000,11.1124628236349
"2023HU1006255",2,39,1,0,0,0,0
"2023HU1006255",6,63,1,0,0,0,0
"2023HU1006272",1,54,1,1,0,53000,10.8780660602808
"2023HU1006272",2,59,0,1,0,48000,10.7789771230064
"2023HU1006272",3,34,0,1,0,25000,10.1266711030504
"2023HU1006272",4,33,1,1,0,21600,9.98049488889691
"2023HU1006272",5,30,0,0,0,12000,9.39274525863144
"2023HU1006272",6,25,1,0,0,0,0
"2023HU1006282",1,54,1,1,1,122010,11.7118664835853
"2023HU1006282",2,57,0,1,0,51000,10.8396005193574
"2023HU1006295",1,60,1,0,0,900,6.80350525760834
"2023HU1006295",2,60,0,0,0,3900,8.26898820950666
"2023HU1006317",2,49,1,1,1,230150,12.3464908942283
"2023HU1006319",1,60,0,0,0,106000,11.571203807012
"2023HU1006319",2,55,1,0,1,0,0
"2023HU1006333",1,39,1,1,0,1200,7.09090982207998
"2023HU1006333",2,55,0,1,0,1000,6.90875477931522
"2023HU1006341",1,49,1,1,0,35000,10.463131911492
"2023HU1006343",1,49,0,1,1,90000,11.4075760603618
"2023HU1006356",1,46,0,1,0,167900,12.031129798974
"2023HU1006356",2,42,1,1,1,91000,11.4186257744496
"2023HU1006379",1,47,0,1,1,5000,8.5173931714189
"2023HU1006379",2,50,1,1,0,15600,9.65509029374725
"2023HU1006405",1,56,1,1,0,24000,10.0858507751287
"2023HU1006413",1,61,1,1,0,40000,10.5966597327836
"2023HU1006413",2,61,0,1,0,28000,10.2399955028053
"2023HU1006423",1,55,0,1,0,133000,11.7981119259726
"2023HU1006441",1,52,1,1,1,150000,11.9183972397228
"2023HU1006441",2,55,0,1,0,40000,10.5966597327836
"2023HU1006449",1,62,0,1,1,120000,11.6952553550628
"2023HU1006454",1,28,1,1,1,52000,10.8590182281479
"2023HU1006454",2,28,1,1,1,130000,11.7752974217158
"2023HU1006480",2,55,1,0,0,0,0
"2023HU1006484",1,51,0,1,1,183000,12.1172468962895
"2023HU1006487",1,63,1,0,1,102000,11.5327378961399
"2023HU1006503",1,62,1,0,0,2700,7.90137735379262
"2023HU1006509",1,52,0,1,0,70000,11.1562648066437
"2023HU1006523",1,58,1,1,0,45200,10.7188744894694
"2023HU1006523",2,57,0,1,0,60000,11.002116507732
"2023HU1006523",3,30,0,1,0,28000,10.2399955028053
"2023HU1006523",4,28,0,1,0,18000,9.7981825908907
"2023HU1006556",1,37,0,1,0,40000,10.5966597327836
"2023HU1006557",1,38,1,1,1,30300,10.3189359942532
"2023HU1006557",2,37,0,1,0,176600,12.0816482296501
"2023HU1006571",1,61,0,1,0,15400,9.64218772135847
"2023HU1006571",2,37,0,0,0,0,0
"2023HU1006571",3,37,1,1,1,175000,12.072546967175
"2023HU1006596",1,30,0,1,0,126000,11.7440451224101
"2023HU1006596",2,26,1,0,0,0,0
"2023HU1006599",1,46,0,0,1,18000,9.7981825908907
"2023HU1006599",2,54,1,1,1,82000,11.314486721294
"2023HU1006605",1,29,0,1,1,46000,10.7364184143654
"2023HU1006614",3,56,1,0,0,29000,10.2750855911327
"2023HU1006614",4,31,0,1,0,38400,10.5558387799034
"2023HU1006619",1,38,0,1,1,90000,11.4075760603618
"2023HU1006619",2,37,1,1,1,85000,11.3504183001091
"2023HU1006630",1,46,1,1,0,20200,9.91348738711446
"2023HU1006673",1,52,0,0,0,40000,10.5966597327836
"2023HU1006673",2,51,1,1,0,35000,10.463131911492
"2023HU1006679",1,32,0,1,1,120000,11.6952553550628
"2023HU1006723",1,42,1,1,0,48000,10.7789771230064
"2023HU1006723",2,44,0,1,1,80000,11.2897944135779
"2023HU1006729",2,44,0,0,0,14000,9.54688403461792
"2023HU1006757",1,40,0,1,0,80400,11.2947818929007
"2023HU1006757",2,32,1,1,0,80000,11.2897944135779
"2023HU1006762",1,56,0,1,0,67000,11.1124628236349
"2023HU1006762",2,57,1,1,0,40000,10.5966597327836
"2023HU1006762",3,58,1,0,0,0,0
"2023HU1006775",1,51,1,1,0,25500,10.1464729460639
"2023HU1006775",2,51,0,1,0,50000,10.8197982842103
"2023HU1006807",2,53,0,1,0,12800,9.45727857185611
"2023HU1006807",3,53,0,1,1,19000,9.85224688834253
"2023HU1006813",1,30,1,1,1,40000,10.5966597327836
"2023HU1006818",1,46,1,0,0,0,0
"2023HU1006818",2,40,0,1,0,80000,11.2897944135779
"2023HU1006822",1,26,1,1,1,250000,12.4292201968364
"2023HU1006822",2,30,0,1,1,3e+05,12.6115410869661
"2023HU1006857",1,41,0,0,1,110000,11.6082447356423
"2023HU1006857",2,48,1,0,1,0,0
"2023HU1006862",1,54,1,0,0,0,0
"2023HU1006862",2,60,0,1,0,50000,10.8197982842103
"2023HU1006873",2,62,1,0,0,10000,9.21044036697652
"2023HU1006877",1,62,0,1,1,160000,11.9829353441964
"2023HU1006877",2,52,1,1,1,11000,9.30574145673943
"2023HU1006882",1,33,0,1,1,155000,11.9511868474935
"2023HU1006922",1,30,0,1,1,39800,10.591647316585
"2023HU1006922",2,27,0,0,1,30000,10.3089859934221
"2023HU1006922",3,26,0,1,1,150500,11.9217250076673
"2023HU1006936",1,63,1,0,1,50250,10.8247857262208
"2023HU1006954",1,40,0,1,1,2e+05,12.2060776455177
"2023HU1006958",1,42,0,1,0,75000,11.2252567257629
"2023HU1006958",2,43,1,0,0,0,0
"2023HU1006960",1,33,0,1,0,70000,11.1562648066437
"2023HU1006968",1,27,1,0,0,0,0
"2023HU1006968",2,26,0,1,0,40000,10.5966597327836
"2023HU1006983",1,32,0,1,0,383000,12.8557928791254
"2023HU1006983",2,42,1,0,0,2000,7.60140233458373
"2023HU1007000",1,62,0,0,0,38500,10.5584394939645
"2023HU1007012",1,38,1,1,1,70000,11.1562648066437
"2023HU1007012",2,37,1,1,1,120000,11.6952553550628
"2023HU1007023",1,59,1,1,1,120000,11.6952553550628
"2023HU1007023",2,60,0,0,0,0,0
"2023HU1007026",1,50,1,1,1,10100,9.22038970782918
"2023HU1007038",1,34,0,1,0,75000,11.2252567257629
"2023HU1007043",1,44,1,1,0,90000,11.4075760603618
"2023HU1007043",2,48,0,1,0,68000,11.1272776899325
"2023HU1007070",1,50,1,1,0,51700,10.8532324026692
"2023HU1007070",2,52,0,1,0,5500,8.61268517287546
"2023HU1007077",1,56,1,0,0,5800,8.66578559546606
"2023HU1007077",2,58,0,0,0,6110,8.71784570489492
"2023HU1007077",3,29,0,1,0,36000,10.4913019948302
"2023HU1007078",1,34,1,1,0,45000,10.7144399907278
"2023HU1007093",1,43,1,1,1,152000,11.9316423787541
"2023HU1007093",2,35,0,1,1,131000,11.7829602357419
"2023HU1007110",1,61,1,1,1,94000,11.4510606994934
"2023HU1007135",1,43,0,1,1,1067000,13.8803624674906
"2023HU1007135",2,47,1,0,1,0,0
"2023HU1007138",1,29,0,0,0,2000,7.60140233458373
"2023HU1007138",2,30,0,1,0,30000,10.3089859934221
"2023HU1007138",3,30,0,1,1,30000,10.3089859934221
"2023HU1007138",4,25,1,1,0,28600,10.2611969612316
"2023HU1007139",1,31,1,1,0,383000,12.8557928791254
"2023HU1007139",2,34,0,1,0,2e+05,12.2060776455177
"2023HU1007163",1,52,1,1,0,15000,9.61587214452889
"2023HU1007163",2,63,0,0,0,25000,10.1266711030504
"2023HU1007178",1,34,0,1,1,3e+05,12.6115410869661
"2023HU1007178",2,30,1,1,1,78000,11.2644769261024
"2023HU1007178",6,62,1,1,0,7000,8.8538082749772
"2023HU1007190",1,47,0,1,1,140000,11.8494048444231
"2023HU1007190",2,39,1,1,1,28000,10.2399955028053
"2023HU1007201",1,43,0,1,0,78000,11.2644769261024
"2023HU1007201",2,38,1,1,1,108000,11.5898957653227
"2023HU1007219",1,36,1,1,1,86000,11.362114203075
"2023HU1007240",1,64,0,0,0,0,0
"2023HU1007240",2,28,0,1,0,17300,9.75851958228352
"2023HU1007248",2,62,1,0,0,0,0
"2023HU1007316",1,63,1,1,0,105020,11.5619156091423
"2023HU1007316",2,51,0,1,1,180200,12.1018281735305
"2023HU1007327",1,47,0,1,1,1e+05,11.5129354649202
"2023HU1007327",2,42,1,0,0,0,0
"2023HU1007330",1,56,0,1,0,130000,11.7752974217158
"2023HU1007358",1,57,1,0,1,55000,10.9151066458675
"2023HU1007358",2,54,0,0,1,0,0
"2023HU1007385",1,51,1,1,0,25000,10.1266711030504
"2023HU1007403",1,38,0,1,1,65000,11.0821579333748
"2023HU1007403",2,35,1,1,1,32000,10.3735224312936
"2023HU1007415",1,60,1,1,1,144000,11.8775755229785
"2023HU1007429",1,54,1,1,1,60000,11.002116507732
"2023HU1007429",2,61,0,0,0,0,0
"2023HU1007447",1,42,1,1,0,2000,7.60140233458373
"2023HU1007447",2,39,0,1,0,8900,9.09391890895893
"2023HU1007447",3,38,1,1,0,25000,10.1266711030504
"2023HU1007463",1,55,1,1,0,12000,9.39274525863144
"2023HU1007463",2,58,0,1,0,78000,11.2644769261024
"2023HU1007463",4,53,0,1,0,55000,10.9151066458675
"2023HU1007472",2,49,0,0,0,3000,8.00670084544037
"2023HU1007541",1,37,0,1,1,288300,12.5717603522296
"2023HU1007541",2,36,1,1,1,230000,12.345838935722
"2023HU1007593",1,30,0,1,1,95000,11.4616426968431
"2023HU1007606",2,56,1,1,0,26900,10.1999187396202
"2023HU1007644",2,26,1,1,0,20000,9.90353755128617
"2023HU1007660",1,43,1,1,0,50000,10.8197982842103
"2023HU1007675",1,38,1,1,0,30000,10.3089859934221
"2023HU1007675",2,36,0,1,0,53000,10.8780660602808
"2023HU1007675",5,63,0,1,0,44200,10.6965026922443
"2023HU1007686",1,50,1,1,0,2700,7.90137735379262
"2023HU1007691",1,48,1,1,1,125400,11.7392718816308
"2023HU1007692",2,42,1,0,0,0,0
"2023HU1007699",1,31,1,1,1,79000,11.2772157895969
"2023HU1007699",2,29,0,1,1,40000,10.5966597327836
"2023HU1007701",1,56,0,0,0,2000,7.60140233458373
"2023HU1007701",2,52,1,1,1,684000,13.4357146585919
"2023HU1007715",1,37,1,1,1,80150,11.2916676345662
"2023HU1007717",1,54,1,1,0,60000,11.002116507732
"2023HU1007717",2,42,0,1,0,60000,11.002116507732
"2023HU1007717",3,26,0,1,1,45000,10.7144399907278
"2023HU1007725",1,48,0,1,0,70000,11.1562648066437
"2023HU1007725",2,44,1,1,0,6500,8.77971129020447
"2023HU1007727",1,56,1,1,1,99000,11.5028852300758
"2023HU1007727",2,64,0,0,1,3e+05,12.6115410869661
"2023HU1007727",4,56,1,1,1,900,6.80350525760834
"2023HU1007727",5,59,0,1,0,161400,11.9916472305857
"2023HU1007730",1,46,1,0,0,0,0
"2023HU1007730",2,43,0,1,0,48000,10.7789771230064
"2023HU1007745",1,44,1,1,1,210000,12.254867571593
"2023HU1007760",2,64,0,1,0,71900,11.1830454518183
"2023HU1007795",1,60,1,0,0,12500,9.43356392009056
"2023HU1007805",1,51,1,1,1,65400,11.0882928278483
"2023HU1007805",2,56,0,1,0,75000,11.2252567257629
"2023HU1007808",1,53,1,1,0,31000,10.3417747410115
"2023HU1007818",1,44,1,1,1,1e+05,11.5129354649202
"2023HU1007818",2,45,0,1,1,1e+05,11.5129354649202
"2023HU1007858",2,59,1,1,1,25000,10.1266711030504
"2023HU1007872",2,35,0,1,1,80000,11.2897944135779
"2023HU1007886",1,54,0,1,0,130000,11.7752974217158
"2023HU1007886",2,50,1,0,0,1800,7.49609734517596
"2023HU1007886",3,26,0,1,0,29100,10.2785278168303
"2023HU1007910",1,56,1,1,1,125000,11.7360770162524
"2023HU1007935",1,44,0,1,0,74000,11.2118338856085
"2023HU1007935",2,34,1,0,0,0,0
"2023HU1007941",1,62,0,1,0,68000,11.1272776899325
"2023HU1007948",1,60,1,0,0,80000,11.2897944135779
"2023HU1007950",1,48,1,1,0,68000,11.1272776899325
"2023HU1007955",1,38,0,1,1,684000,13.4357146585919
"2023HU1007955",2,38,1,0,1,160000,11.9829353441964
"2023HU1008037",1,25,0,1,0,105000,11.5617251529038
"2023HU1008050",2,50,1,0,0,0,0
"2023HU1008052",1,28,1,1,0,28800,10.2681653877435
"2023HU1008052",2,29,0,1,0,58000,10.9682155307592
"2023HU1008052",6,52,0,1,0,30000,10.3089859934221
"2023HU1008055",1,46,0,1,0,120000,11.6952553550628
"2023HU1008055",2,45,1,1,1,1e+05,11.5129354649202
"2023HU1008057",1,58,1,1,1,12500,9.43356392009056
"2023HU1008057",2,26,1,1,1,25000,10.1266711030504
"2023HU1008067",1,45,0,1,0,1e+05,11.5129354649202
"2023HU1008067",2,47,1,0,0,0,0
"2023HU1008085",1,57,1,1,0,60030,11.0026163744446
"2023HU1008096",1,61,1,0,1,101600,11.5288086565978
"2023HU1008097",1,49,1,1,1,105000,11.5617251529038
"2023HU1008097",2,42,0,1,0,90000,11.4075760603618
"2023HU1008112",1,46,0,1,1,19800,9.8934877204578
"2023HU1008112",2,47,1,1,1,140000,11.8494048444231
"2023HU1008125",3,33,0,1,1,31000,10.3417747410115
"2023HU1008125",4,32,0,0,0,0,0
"2023HU1008125",7,31,1,0,0,10200,9.23024103368252
"2023HU1008125",8,55,0,1,0,55000,10.9151066458675
"2023HU1008128",1,34,1,1,1,75000,11.2252567257629
"2023HU1008128",3,40,1,1,1,9000,9.10509096125709
"2023HU1008128",4,25,0,1,0,13800,9.53249633228804
"2023HU1008128",5,62,0,1,0,30000,10.3089859934221
"2023HU1008128",6,60,1,1,0,30000,10.3089859934221
"2023HU1008146",1,46,0,1,1,120000,11.6952553550628
"2023HU1008146",2,35,1,1,0,7000,8.8538082749772
"2023HU1008146",4,37,0,1,1,36000,10.4913019948302
"2023HU1008192",1,37,1,1,1,1e+05,11.5129354649202
"2023HU1008192",2,43,0,1,1,117000,11.6699377607519
"2023HU1008196",2,60,1,1,0,40000,10.5966597327836
"2023HU1008198",1,62,0,1,1,205000,12.2307701361574
"2023HU1008198",2,57,1,0,0,64000,11.0666539872197
"2023HU1008198",3,26,0,1,0,21000,9.95232533461943
"2023HU1008207",1,38,1,1,1,27600,10.2256072829329
"2023HU1008207",2,38,0,1,1,215000,12.2783979582618
"2023HU1008226",1,38,0,1,0,45000,10.7144399907278
"2023HU1008231",2,48,1,1,1,18000,9.7981825908907
"2023HU1008257",2,64,1,1,0,60000,11.002116507732
"2023HU1008262",1,29,1,1,1,170000,12.043559598368
"2023HU1008262",2,31,0,1,1,151000,11.9250417382917
"2023HU1008278",1,56,0,1,1,220150,12.3020689535311
"2023HU1008278",2,56,1,1,1,153300,11.9401585879958
"2023HU1008300",1,44,0,1,1,70000,11.1562648066437
"2023HU1008300",2,45,1,1,0,13000,9.47278155656217
"2023HU1008302",1,57,1,1,0,54500,10.9059743291069
"2023HU1008302",2,57,0,1,0,120000,11.6952553550628
"2023HU1008302",3,34,1,1,0,62000,11.0349057929294
"2023HU1008302",4,31,0,1,0,40000,10.5966597327836
"2023HU1008302",6,34,0,1,0,70000,11.1562648066437
"2023HU1008305",1,39,1,1,1,2e+05,12.2060776455177
"2023HU1008305",2,39,0,1,1,60000,11.002116507732
"2023HU1008322",3,58,1,1,1,96200,11.4741950316102
"2023HU1008329",1,50,1,1,1,40000,10.5966597327836
"2023HU1008359",2,62,1,1,0,36000,10.4913019948302
"2023HU1008359",3,35,1,1,0,34000,10.4341452149305
"2023HU1008359",4,31,0,1,0,75000,11.2252567257629
"2023HU1008391",1,48,0,1,0,120000,11.6952553550628
"2023HU1008391",2,46,1,1,0,7000,8.8538082749772
"2023HU1008391",3,27,0,1,0,24000,10.0858507751287
"2023HU1008392",1,37,1,0,0,0,0
"2023HU1008392",2,48,0,1,0,1e+05,11.5129354649202
"2023HU1008397",1,59,0,1,0,30000,10.3089859934221
"2023HU1008416",1,30,1,1,0,36000,10.4913019948302
"2023HU1008416",2,34,0,1,0,135000,11.8130374648005
"2023HU1008432",1,46,1,0,0,20,3.04452243772342
"2023HU1008438",1,54,1,1,1,30000,10.3089859934221
"2023HU1008445",1,59,1,1,0,110000,11.6082447356423
"2023HU1008445",2,55,0,1,0,40000,10.5966597327836
"2023HU1008445",3,38,1,1,0,30500,10.3255147489433
"2023HU1008445",4,31,1,1,0,15000,9.61587214452889
"2023HU1008445",9,36,0,1,0,40000,10.5966597327836
"2023HU1008445",10,33,0,1,0,10000,9.21044036697652
"2023HU1008449",1,38,1,1,1,16000,9.68040649926887
"2023HU1008460",1,50,0,1,1,125000,11.7360770162524
"2023HU1008460",2,40,1,1,1,150000,11.9183972397228
"2023HU1008493",1,61,0,1,0,50000,10.8197982842103
"2023HU1008493",2,49,1,1,1,75000,11.2252567257629
"2023HU1008508",1,54,0,0,0,14400,9.57505292759738
"2023HU1008514",2,30,0,1,0,6000,8.69968140098951
"2023HU1008514",4,52,1,1,0,5000,8.5173931714189
"2023HU1008547",1,46,0,1,1,138000,11.8350162104899
"2023HU1008547",2,42,1,1,1,175000,12.072546967175
"2023HU1008553",1,59,0,1,0,36000,10.4913019948302
"2023HU1008553",2,61,1,0,0,0,0
"2023HU1008553",3,25,1,1,1,67000,11.1124628236349
"2023HU1008555",1,64,1,0,0,0,0
"2023HU1008555",2,59,0,0,0,0,0
"2023HU1008555",3,28,0,1,0,41000,10.6213517356329
"2023HU1008555",6,26,1,0,0,9900,9.20039104112251
"2023HU1008558",1,48,0,1,0,157000,11.9640074537369
"2023HU1008558",2,54,1,0,0,0,0
"2023HU1008592",1,60,0,0,1,24200,10.0941492336051
