模拟编号,样本均值
6136,3.3
6137,3.32
6138,3.34
6139,3.36
6140,3.4
6141,3.24
6142,3.62
6143,3.82
6144,3.86
6145,3.08
6146,4.18
6147,3.42
6148,3.64
6149,3.28
6150,3.58
6151,3.28
6152,3.2
6153,3.58
6154,3.6
6155,3.14
6156,3.12
6157,3.68
6158,3.28
6159,3.46
6160,3.4
6161,3.76
6162,3.78
6163,3.34
6164,3.4
6165,3.36
6166,3.38
6167,3.9
6168,3.38
6169,3.42
6170,3.88
6171,3.24
6172,3.22
6173,3.22
6174,3.38
6175,3.26
6176,3.24
6177,3.42
6178,3.5
6179,3.86
6180,3.68
6181,3.18
6182,3.58
6183,3.64
6184,3.62
6185,3.78
6186,3.32
6187,3.44
6188,3.44
6189,3.22
6190,3.64
6191,3.96
6192,3.56
6193,3.66
6194,3.48
6195,3.44
6196,3.44
6197,3.64
6198,3.64
6199,3.82
6200,3.58
6201,3.74
6202,3.5
6203,3.82
6204,3.42
6205,3.24
6206,3.22
6207,3.7
6208,3.36
6209,3.24
6210,3.7
6211,3.58
6212,2.98
6213,3.58
6214,3.64
6215,3.46
6216,3.54
6217,3.78
6218,3.66
6219,3.38
6220,3.16
6221,3.52
6222,3.7
6223,3.4
6224,3.5
6225,3.6
6226,3.7
6227,3.42
6228,3.82
6229,3.52
6230,3.74
6231,3.42
6232,3.64
6233,3.64
6234,3.78
6235,3.42
6236,3.84
6237,3.54
6238,3.72
6239,3.62
6240,4.02
6241,3.6
6242,3.22
6243,3.72
6244,3.16
6245,3.8
6246,3.38
6247,3.34
6248,3.34
6249,3.64
6250,3.04
6251,3.54
6252,3.6
6253,3.66
6254,3.74
6255,3.3
6256,3.4
6257,3.88
6258,3.28
6259,3.38
6260,3.14
6261,3.78
6262,3.22
6263,3.36
6264,3.56
6265,3.14
6266,3.58
6267,3.36
6268,3.5
6269,3.7
6270,3.56
6271,3.7
6272,3.52
6273,3.52
6274,3.34
6275,3.34
6276,3.82
6277,3.36
6278,3.84
6279,3.54
6280,3.32
6281,3.68
6282,3.56
6283,3.92
6284,3.16
6285,3.16
6286,3.84
6287,3.64
6288,3.66
6289,3.74
6290,3.68
6291,4.02
6292,3.42
6293,3.24
6294,3.4
6295,3.78
6296,3.6
6297,3.34
6298,3.56
6299,3.4
6300,3.46
6301,3.18
6302,3.68
6303,3.9
6304,3.2
6305,3.24
6306,3.26
6307,3.42
6308,3.76
6309,3.44
6310,3.44
6311,3.82
6312,3.02
6313,3.26
6314,3.18
6315,3.84
6316,3.78
6317,3.6
6318,3.62
6319,3.9
6320,3.38
6321,3.18
6322,3.86
6323,3.34
6324,3.96
6325,3.66
6326,3.8
6327,3.56
6328,3.08
6329,3.4
6330,3.7
6331,3.56
6332,3.5
6333,3.52
6334,3.92
6335,3.16
6336,4.02
6337,3.38
6338,3.64
6339,3.52
6340,3.22
6341,3.44
6342,3.6
6343,3.58
6344,3.84
6345,3.36
6346,3.22
6347,3.38
6348,3.36
6349,3.4
6350,3.6
6351,3.62
6352,3.54
6353,3.62
6354,3.48
6355,3.22
6356,3.86
6357,3.4
6358,3.36
6359,3.54
6360,3.56
6361,3.26
6362,3.48
6363,3.24
6364,3.48
6365,3.6
6366,3.1
6367,3.48
6368,3.52
6369,4.08
6370,3.56
6371,3.54
6372,2.94
6373,3.18
6374,3.6
6375,3.6
6376,3.7
6377,3.72
6378,3.3
6379,3.46
6380,3.62
6381,3.62
6382,3.56
6383,3.26
6384,3.42
6385,3.42
6386,3.6
6387,3.36
6388,3.7
6389,4.1
6390,3.76
6391,3.54
6392,3.44
6393,3.08
6394,3.52
6395,3.82
6396,3.36
6397,3.66
6398,3.46
6399,3.58
6400,3.74
6401,3.52
6402,3.28
6403,3.52
6404,3.22
6405,3.48
6406,3.44
6407,3.64
6408,4.06
6409,3.12
6410,3.38
6411,3.06
6412,3.48
6413,3.64
6414,3.48
6415,3.86
6416,3.38
6417,3.46
6418,3.54
6419,3.28
6420,3.44
6421,3.44
6422,3.1
6423,3.62
6424,3.12
6425,3.46
6426,3.72
6427,3.36
6428,3.96
6429,3.82
6430,2.86
6431,3.7
6432,3.4
6433,3.42
6434,3.02
6435,3.76
6436,3.76
6437,3.74
6438,3.9
6439,3.38
6440,3.38
6441,3.9
6442,3.06
6443,3.28
6444,3.52
6445,3.28
6446,3.74
6447,3.22
6448,3.1
6449,3.48
6450,3.24
6451,3.36
6452,3.6
6453,3.28
6454,3.54
6455,3.42
6456,3.32
6457,3.72
6458,3.68
6459,3.44
6460,3.72
6461,3.44
6462,3.64
6463,3.28
6464,3.56
6465,3.48
6466,3.3
6467,3.52
6468,3.62
6469,3.6
6470,3.66
6471,3.78
6472,3.54
6473,3.54
6474,3.76
6475,3.72
6476,3.52
6477,3.36
6478,3.24
6479,4.04
6480,3.28
6481,3.84
6482,3.58
6483,3.5
6484,3.74
6485,4.1
6486,3.22
6487,4.04
6488,3.48
6489,3.8
6490,3.9
6491,3.72
6492,3.56
6493,3.76
6494,3.56
6495,3.02
6496,3.54
6497,3.32
6498,3.14
6499,3.32
6500,3.46
6501,3.7
6502,3.78
6503,3.76
6504,3.26
6505,3.6
6506,3.4
6507,3.16
6508,3.18
6509,3.74
6510,3.24
6511,3.1
6512,3.42
6513,3.28
6514,3.52
6515,3.84
6516,3.86
6517,3.7
6518,3.74
6519,3.4
6520,3.38
6521,3.54
6522,3.58
6523,3.5
6524,3.76
6525,3.26
6526,3.86
6527,3.72
6528,3.36
6529,3.48
6530,3.34
6531,3.54
6532,3.88
6533,2.98
6534,3.38
6535,3.54
6536,3.6
6537,3.42
6538,3.26
6539,3.44
6540,3.56
6541,3.36
6542,3.6
6543,3.88
6544,3.66
6545,3.5
6546,3.62
6547,3.4
6548,3.14
6549,3.64
6550,3.62
6551,3.52
6552,3.32
6553,3.2
6554,3.52
6555,3.78
6556,3.3
6557,3.56
6558,3.88
6559,3.66
6560,3.72
6561,2.94
6562,3.64
6563,3.82
6564,3.48
6565,3.52
6566,3.66
6567,3.16
6568,3.5
6569,3.14
6570,3.46
6571,3.8
6572,3.76
6573,3.34
6574,3.54
6575,3.28
6576,3.4
6577,3.14
6578,3.66
6579,3.5
6580,3.56
6581,3.32
6582,3.28
6583,3.4
6584,3.58
6585,3.16
6586,3.32
6587,3.76
6588,3.66
6589,3.54
6590,3.54
6591,3.26
6592,3.04
6593,3.2
6594,3.7
6595,3.86
6596,3.52
6597,3.08
6598,3.1
6599,3.36
6600,3.58
6601,3.08
6602,3.54
6603,3.26
6604,3.56
6605,3.24
6606,3.24
6607,3.58
6608,3.5
6609,3.4
6610,3.64
6611,3.68
6612,3.6
6613,3.64
6614,3.46
6615,3.62
6616,3.22
6617,3.22
6618,3.32
6619,3.24
6620,3.88
6621,2.92
6622,3.56
6623,3.54
6624,4.08
6625,3.42
6626,3.56
6627,3.78
6628,3.56
6629,3.44
6630,3.82
6631,3.32
6632,3.44
6633,3.6
6634,3.44
6635,3.6
6636,3.82
6637,3.68
6638,3.24
6639,3.48
6640,3.7
6641,3.82
6642,3.46
6643,3.6
6644,3.52
6645,3.46
6646,3.12
6647,3.18
6648,3.3
6649,3.42
6650,3.64
6651,3.38
6652,3.66
6653,3.7
6654,3.62
6655,3.66
6656,3.54
6657,3.56
6658,3.46
6659,3.56
6660,3.88
6661,3.1
6662,3.46
6663,3.44
6664,3.92
6665,3.34
6666,3.42
6667,3.56
6668,3.44
6669,3.82
6670,3.5
6671,3.42
6672,3.52
6673,3.58
6674,2.88
6675,3.52
6676,3.2
6677,3.42
6678,3.08
6679,3.16
6680,3.12
6681,3.98
6682,3.88
6683,3.6
6684,3.38
6685,3.16
6686,3.06
6687,3.52
6688,3.44
6689,3.08
6690,3.36
6691,3.24
6692,3.78
6693,3.56
6694,3.64
6695,3.8
6696,3.72
6697,3.2
6698,3.44
6699,3.64
6700,3.42
6701,3.48
6702,3.9
6703,3.3
6704,3.52
6705,3.66
6706,3.5
6707,3.38
6708,3.34
6709,3.34
6710,3.5
6711,3.42
6712,3.4
6713,3.44
6714,3.54
6715,3.88
6716,3.64
6717,3.38
6718,3.6
6719,4.0
6720,3.3
6721,3.8
6722,3.3
6723,3.42
6724,3.36
6725,3.36
6726,3.42
6727,3.8
6728,3.7
6729,3.86
6730,3.68
6731,3.78
6732,3.64
6733,3.12
6734,3.46
6735,3.68
6736,3.02
6737,3.18
6738,3.82
6739,3.2
6740,3.82
6741,3.42
6742,3.46
6743,3.48
6744,3.0
6745,3.44
6746,3.3
6747,3.34
6748,3.34
6749,3.7
6750,3.4
6751,3.26
6752,3.2
6753,3.62
6754,3.34
6755,3.38
6756,3.58
6757,3.88
6758,3.36
6759,3.76
6760,3.46
6761,3.66
6762,3.84
6763,2.92
6764,3.2
6765,3.66
6766,3.5
6767,3.66
6768,3.4
6769,3.66
6770,3.98
6771,3.6
6772,3.54
6773,3.5
6774,3.4
6775,3.62
6776,3.52
6777,3.4
6778,3.28
6779,3.64
6780,3.8
6781,3.6
6782,3.32
6783,3.76
6784,3.72
6785,3.22
6786,3.34
6787,3.5
6788,3.22
6789,3.68
6790,3.74
6791,3.48
6792,3.6
6793,3.4
6794,3.54
6795,3.3
6796,3.46
6797,4.08
6798,3.28
6799,3.34
6800,3.5
6801,3.52
6802,3.42
6803,3.76
6804,3.3
6805,3.48
6806,3.64
6807,3.54
6808,3.54
6809,3.76
6810,3.48
6811,3.36
6812,3.6
6813,3.4
6814,3.44
6815,3.48
6816,3.34
6817,3.8
6818,3.2
6819,3.24
6820,3.82
6821,3.5
6822,3.58
6823,3.36
6824,3.64
6825,3.3
6826,3.3
6827,3.84
6828,3.54
6829,3.18
6830,3.84
6831,3.48
6832,3.78
6833,3.1
6834,3.4
6835,3.84
6836,3.92
6837,3.54
6838,3.72
6839,3.66
6840,3.54
6841,3.36
6842,3.74
6843,3.52
6844,3.44
6845,4.02
6846,3.76
6847,3.48
6848,3.58
6849,3.78
6850,3.18
6851,3.74
6852,3.1
6853,3.66
6854,3.58
6855,3.82
6856,3.74
6857,4.1
6858,3.18
6859,3.52
6860,3.26
6861,3.66
6862,3.62
6863,3.26
6864,3.58
6865,3.48
6866,3.36
6867,3.12
6868,3.88
6869,3.78
6870,3.78
6871,3.56
6872,3.38
6873,3.44
6874,3.2
6875,3.34
6876,3.66
6877,3.36
6878,3.78
6879,3.5
6880,3.3
6881,3.5
6882,3.46
6883,3.74
6884,3.44
6885,3.26
6886,3.22
6887,3.32
6888,3.34
6889,3.66
6890,3.48
6891,3.38
6892,3.82
6893,3.58
6894,3.14
6895,3.24
6896,3.22
6897,3.84
6898,3.68
6899,3.5
6900,3.62
6901,3.16
6902,3.46
6903,3.34
6904,3.56
6905,3.36
6906,3.64
6907,3.7
6908,3.56
6909,3.9
6910,3.38
6911,3.48
6912,3.56
6913,3.72
6914,3.42
6915,3.26
6916,3.6
6917,3.4
6918,3.58
6919,3.44
6920,3.34
6921,3.52
6922,3.64
6923,3.48
6924,3.84
6925,3.56
6926,3.58
6927,3.8
6928,3.26
6929,3.84
6930,3.98
6931,3.36
6932,3.78
6933,3.46
6934,3.7
6935,3.66
6936,3.56
6937,3.78
6938,3.2
6939,3.8
6940,3.72
6941,3.78
6942,3.28
6943,3.64
6944,3.68
6945,3.16
6946,3.08
6947,3.46
6948,3.54
6949,4.0
6950,3.34
6951,3.4
6952,3.64
6953,2.98
6954,3.84
6955,3.48
6956,3.14
6957,3.36
6958,3.4
6959,3.22
6960,3.5
6961,3.26
6962,3.96
6963,3.34
6964,3.52
6965,3.38
6966,2.98
6967,3.26
6968,3.66
6969,3.72
6970,3.54
6971,3.48
6972,3.6
6973,3.78
6974,3.68
6975,3.24
6976,4.12
6977,3.26
6978,3.7
6979,3.56
6980,3.42
6981,3.5
6982,3.7
6983,3.26
6984,3.0
6985,3.68
6986,3.66
6987,3.46
6988,3.6
6989,3.12
6990,3.68
6991,3.42
6992,3.32
6993,3.54
6994,3.76
6995,3.38
6996,3.8
6997,3.68
6998,3.5
6999,3.66
7000,3.56
7001,3.48
7002,3.54
7003,3.98
7004,3.52
7005,3.62
7006,3.4
7007,3.74
7008,3.42
7009,3.54
7010,3.3
7011,3.36
7012,3.68
7013,3.48
7014,3.32
7015,3.98
7016,3.56
7017,3.22
7018,3.14
7019,3.52
7020,3.8
7021,4.02
7022,3.34
7023,3.78
7024,3.58
7025,3.44
7026,3.86
7027,3.88
7028,3.48
7029,3.46
7030,3.6
7031,3.5
7032,3.36
7033,3.7
7034,3.46
7035,3.64
7036,3.46
7037,3.84
7038,3.52
7039,3.7
7040,3.22
7041,3.32
7042,3.58
7043,3.3
7044,3.44
7045,3.56
7046,3.32
7047,3.54
7048,3.44
7049,3.24
7050,3.26
7051,3.72
7052,3.48
7053,3.9
7054,3.84
7055,3.62
7056,3.32
7057,3.5
7058,3.24
7059,3.42
7060,3.36
7061,3.3
7062,3.48
7063,3.1
7064,3.42
7065,3.34
7066,3.56
7067,3.74
7068,4.06
7069,3.6
7070,3.4
7071,3.28
7072,3.46
7073,3.38
7074,3.38
7075,3.64
7076,3.46
7077,3.92
7078,3.36
7079,3.42
7080,3.74
7081,3.38
7082,3.62
7083,3.42
7084,3.08
7085,3.26
7086,3.6
7087,3.06
7088,3.48
7089,3.56
7090,3.48
7091,3.14
7092,3.34
7093,3.82
7094,3.68
7095,3.26
7096,3.46
7097,3.7
7098,3.02
7099,3.04
7100,3.6
7101,3.74
7102,3.1
7103,3.46
7104,3.96
7105,3.6
7106,3.58
7107,3.46
7108,3.88
7109,3.74
7110,3.36
7111,3.38
7112,3.14
7113,3.72
7114,3.3
7115,3.46
7116,3.36
7117,3.52
7118,3.34
7119,3.68
7120,3.58
7121,3.44
7122,3.66
7123,3.48
7124,3.36
7125,2.96
7126,3.7
7127,3.4
7128,3.12
7129,3.32
7130,3.2
7131,3.22
7132,3.12
7133,3.7
7134,3.62
7135,3.58
7136,3.58
7137,3.52
7138,3.6
7139,3.28
7140,3.38
7141,3.66
7142,3.66
7143,3.72
7144,2.96
7145,3.46
7146,3.34
7147,3.5
7148,3.62
7149,3.48
7150,3.56
7151,3.6
7152,3.7
7153,3.32
7154,3.64
7155,3.42
7156,3.84
7157,3.54
7158,3.38
7159,3.72
7160,3.74
7161,3.54
7162,3.56
7163,3.28
7164,3.78
7165,3.84
7166,3.0
7167,3.5
7168,3.48
7169,3.62
7170,3.84
7171,3.82
7172,3.2
7173,3.28
7174,3.78
7175,3.18
7176,3.76
7177,3.3
7178,3.76
7179,3.08
7180,3.16
7181,3.34
7182,3.36
7183,3.22
7184,3.58
7185,3.76
7186,3.78
7187,3.9
7188,3.42
7189,4.1
7190,3.72
7191,3.84
7192,3.04
7193,3.82
7194,3.56
7195,3.3
7196,3.42
7197,3.84
7198,3.34
7199,3.52
7200,3.76
7201,3.58
7202,3.32
7203,3.14
7204,3.42
7205,3.38
7206,3.76
7207,3.54
7208,3.2
7209,3.58
7210,2.94
7211,3.58
7212,3.3
7213,3.38
7214,3.56
7215,3.6
7216,3.62
7217,3.4
7218,3.5
7219,3.36
7220,3.26
7221,3.34
7222,3.02
7223,3.4
7224,3.26
7225,3.42
7226,3.7
7227,3.6
7228,3.68
7229,3.18
7230,4.06
7231,3.24
7232,3.72
7233,3.36
7234,3.46
7235,3.06
7236,3.82
7237,3.52
7238,3.72
7239,3.42
7240,3.2
7241,3.52
7242,3.64
7243,3.9
7244,3.36
7245,3.5
7246,3.46
7247,3.76
7248,3.38
7249,3.64
7250,3.1
7251,3.46
7252,3.42
7253,3.66
7254,3.24
7255,3.44
7256,3.28
7257,4.0
7258,3.44
7259,3.3
7260,3.18
7261,3.38
7262,3.36
7263,3.18
7264,3.54
7265,3.52
7266,3.26
7267,3.9
7268,3.18
7269,3.5
7270,3.64
7271,3.72
7272,3.68
7273,3.8
7274,3.68
7275,3.52
7276,3.2
7277,3.34
7278,3.72
7279,3.48
7280,3.34
7281,3.56
7282,3.82
7283,3.18
7284,3.38
7285,3.82
7286,3.38
7287,3.34
7288,3.24
7289,3.62
7290,3.52
7291,3.66
7292,3.48
7293,3.22
7294,3.48
7295,3.2
7296,3.46
7297,3.74
7298,3.96
7299,3.24
7300,3.62
7301,3.68
7302,3.38
7303,3.1
7304,3.74
7305,3.24
7306,3.98
7307,3.18
7308,3.08
7309,3.22
7310,3.38
7311,3.68
7312,3.56
7313,3.24
7314,3.18
7315,3.56
7316,3.52
7317,3.58
7318,3.4
7319,3.8
7320,3.36
7321,3.64
7322,3.86
7323,3.58
7324,3.44
7325,3.54
7326,3.52
7327,3.8
7328,3.46
7329,3.18
7330,3.5
7331,3.44
7332,3.38
7333,3.82
7334,3.36
7335,3.32
7336,3.3
7337,3.52
7338,3.36
7339,3.32
7340,3.54
7341,3.74
7342,3.22
7343,3.4
7344,3.58
7345,3.98
7346,3.62
7347,3.42
7348,3.16
7349,3.34
7350,3.36
7351,3.92
7352,3.28
7353,3.68
7354,3.12
7355,3.48
7356,3.4
7357,3.62
7358,3.74
7359,3.8
7360,4.08
7361,3.7
7362,3.52
7363,3.28
7364,3.24
7365,3.5
7366,3.26
7367,3.98
7368,3.14
7369,3.54
7370,3.44
7371,3.96
7372,3.52
7373,3.46
7374,3.7
7375,4.3
7376,3.1
7377,4.14
7378,3.4
7379,3.54
7380,2.96
7381,3.86
7382,3.7
7383,3.56
7384,3.66
7385,3.44
7386,3.68
7387,3.36
7388,3.64
7389,3.36
7390,3.8
7391,3.44
7392,3.3
7393,3.52
7394,3.56
7395,3.8
7396,3.76
7397,3.74
7398,4.16
7399,3.28
7400,3.48
7401,3.9
7402,3.62
7403,3.3
7404,3.46
7405,3.36
7406,3.04
7407,3.32
7408,3.44
7409,3.36
7410,2.98
7411,3.58
7412,3.34
7413,3.62
7414,3.38
7415,3.54
7416,3.74
7417,3.44
7418,3.32
7419,3.5
7420,3.16
7421,3.52
7422,3.44
7423,3.46
7424,3.46
7425,3.38
7426,3.3
7427,3.24
7428,3.46
7429,3.48
7430,3.68
7431,3.28
7432,3.46
7433,3.18
7434,3.88
7435,3.7
7436,3.42
7437,3.48
7438,3.48
7439,3.62
7440,3.58
7441,4.34
7442,3.5
7443,3.68
7444,3.84
7445,3.38
7446,3.4
7447,4.02
7448,3.46
7449,3.5
7450,3.32
7451,3.96
7452,3.46
7453,3.8
7454,3.58
7455,3.62
7456,3.84
7457,3.64
7458,3.7
7459,3.4
7460,3.22
7461,3.68
7462,3.56
7463,3.36
7464,3.56
7465,3.9
7466,3.26
7467,3.74
7468,3.82
7469,3.74
7470,3.06
7471,3.5
7472,4.04
7473,3.2
7474,3.5
7475,3.44
7476,3.36
7477,3.24
7478,4.0
7479,3.46
7480,3.62
7481,3.26
7482,3.42
7483,3.44
7484,3.24
7485,3.42
7486,3.38
7487,3.48
7488,3.28
7489,3.66
7490,3.52
7491,3.38
7492,3.62
7493,3.18
7494,3.34
7495,3.32
7496,3.18
7497,3.46
7498,3.38
7499,3.74
7500,3.74
7501,3.44
7502,3.12
7503,3.36
7504,3.14
7505,3.28
7506,3.58
7507,3.7
7508,3.62
7509,3.28
7510,3.66
7511,4.0
7512,3.2
7513,3.12
7514,3.76
7515,3.36
7516,3.5
7517,3.38
7518,3.4
7519,3.5
7520,3.66
7521,3.56
7522,3.44
7523,3.72
7524,3.26
7525,3.62
7526,3.38
7527,3.66
7528,3.36
7529,3.4
7530,3.46
7531,3.62
7532,3.54
7533,3.5
7534,3.34
7535,3.66
7536,3.3
7537,3.58
7538,3.58
7539,3.66
7540,3.54
7541,3.6
7542,3.8
7543,3.6
7544,3.3
7545,3.3
7546,3.56
7547,3.36
7548,3.86
7549,3.48
7550,3.46
7551,3.3
7552,4.34
7553,3.54
7554,3.64
7555,3.24
7556,3.72
7557,3.44
7558,3.4
7559,3.88
7560,4.0
7561,3.6
7562,3.86
7563,3.6
7564,3.44
7565,3.32
7566,3.36
7567,3.28
7568,3.56
7569,3.44
7570,4.02
7571,3.58
7572,3.74
7573,3.46
7574,3.3
7575,3.6
7576,4.04
7577,2.9
7578,3.68
7579,3.28
7580,3.28
7581,3.54
7582,3.58
7583,3.1
7584,3.48
7585,3.86
7586,3.52
7587,2.78
7588,3.06
7589,3.66
7590,4.0
7591,3.62
7592,3.76
7593,3.4
7594,3.02
7595,3.0
7596,3.78
7597,3.82
7598,3.42
7599,3.78
7600,3.3
7601,3.4
7602,3.4
7603,3.5
7604,3.62
7605,3.92
7606,3.44
7607,3.5
7608,3.94
7609,3.42
7610,3.86
7611,3.7
7612,3.64
7613,3.48
7614,3.58
7615,3.44
7616,3.12
7617,3.22
7618,3.32
7619,3.16
7620,3.58
7621,3.0
7622,3.62
7623,3.76
7624,3.64
7625,3.38
7626,3.04
7627,3.68
7628,3.46
7629,3.62
7630,3.44
7631,3.52
7632,3.02
7633,3.92
7634,3.62
7635,3.32
7636,3.36
7637,3.9
7638,3.38
7639,3.6
7640,3.12
7641,3.66
7642,3.72
7643,3.82
7644,3.54
7645,3.56
7646,3.22
7647,3.34
7648,3.3
7649,3.9
7650,3.8
7651,3.44
7652,3.8
7653,3.64
7654,3.18
7655,3.22
7656,2.98
7657,3.18
7658,3.88
7659,3.54
7660,3.3
7661,3.5
7662,3.6
7663,3.1
7664,3.42
7665,3.9
7666,3.54
7667,3.36
7668,3.3
7669,3.42
7670,3.46
7671,3.7
7672,3.24
7673,3.64
7674,3.56
7675,3.56
7676,3.66
7677,3.38
7678,3.4
7679,3.3
7680,3.44
7681,3.56
7682,3.96
7683,3.12
7684,3.46
7685,3.1
7686,3.46
7687,3.72
7688,3.38
7689,3.58
7690,3.36
7691,3.32
7692,3.1
7693,3.4
7694,3.5
7695,3.74
7696,3.36
7697,3.34
7698,4.14
7699,3.5
7700,3.72
7701,3.84
7702,3.18
7703,4.28
7704,3.84
7705,3.56
7706,3.84
7707,3.22
7708,3.94
7709,3.08
7710,3.42
7711,3.1
7712,3.32
7713,3.6
7714,3.06
7715,3.5
7716,3.62
7717,3.28
7718,3.38
7719,3.58
7720,3.58
7721,3.6
7722,3.52
7723,3.64
7724,3.82
7725,3.3
7726,3.18
7727,3.0
7728,3.56
7729,3.3
7730,3.5
7731,3.24
7732,3.28
7733,3.6
7734,3.5
7735,3.74
7736,3.38
7737,4.04
7738,3.6
7739,3.6
7740,3.26
7741,3.98
7742,3.12
7743,3.4
7744,3.6
7745,3.42
7746,3.24
7747,3.66
7748,3.3
7749,3.06
7750,3.38
7751,3.7
7752,3.44
7753,3.22
7754,3.76
7755,3.12
7756,3.76
7757,3.26
7758,3.5
7759,3.4
7760,3.46
7761,3.16
7762,3.36
7763,3.44
7764,3.04
7765,3.7
7766,3.42
7767,3.12
7768,3.7
7769,3.62
7770,3.34
7771,3.54
7772,3.5
7773,3.6
7774,4.0
7775,2.76
7776,3.6
7777,3.8
7778,3.8
7779,3.34
7780,3.28
7781,2.96
7782,3.58
7783,3.58
7784,3.78
7785,3.22
7786,3.4
7787,3.34
7788,3.48
7789,3.66
7790,3.24
7791,3.76
7792,3.72
7793,3.4
7794,3.6
7795,3.22
7796,3.72
7797,3.54
7798,3.54
7799,3.44
7800,3.34
7801,3.62
7802,3.56
7803,3.64
7804,3.64
7805,3.16
7806,3.46
7807,3.16
7808,3.36
7809,3.92
7810,4.08
7811,3.74
7812,3.8
7813,3.66
7814,2.94
7815,3.68
7816,3.56
7817,3.32
7818,3.92
7819,3.78
7820,3.76
7821,3.7
7822,3.66
7823,3.34
7824,3.66
7825,3.4
7826,2.9
7827,3.74
7828,3.04
7829,3.58
7830,3.48
7831,3.6
7832,3.86
7833,3.38
7834,3.4
7835,3.34
7836,3.72
7837,3.72
7838,3.4
7839,3.54
7840,3.76
7841,3.66
7842,3.58
7843,3.46
7844,3.36
7845,3.2
7846,3.6
7847,3.4
7848,3.2
7849,3.3
7850,3.32
7851,3.52
7852,3.7
7853,3.2
7854,3.38
7855,3.28
7856,3.84
7857,3.46
7858,3.72
7859,3.48
7860,3.88
7861,3.96
7862,3.32
7863,3.5
7864,3.34
7865,3.98
7866,3.54
7867,3.3
7868,3.32
7869,3.96
7870,3.36
7871,3.6
7872,3.34
7873,3.6
7874,3.32
7875,3.98
7876,3.88
7877,3.78
7878,3.74
7879,3.46
7880,3.4
7881,3.26
7882,3.4
7883,3.52
7884,3.8
7885,3.38
7886,3.52
7887,3.44
7888,3.66
7889,3.74
7890,3.8
7891,3.36
7892,3.54
7893,3.42
7894,3.52
7895,3.5
7896,3.86
7897,3.34
7898,3.4
7899,3.4
7900,3.74
7901,3.54
7902,3.64
7903,3.12
7904,3.72
7905,3.72
7906,3.86
7907,3.92
7908,3.52
7909,3.28
7910,3.28
7911,3.84
7912,4.12
7913,3.52
7914,3.44
7915,3.34
7916,3.84
7917,3.58
7918,3.24
7919,3.22
7920,3.44
7921,3.82
7922,3.62
7923,3.54
7924,3.56
7925,3.64
7926,3.46
7927,3.5
7928,3.46
7929,3.88
7930,3.38
7931,3.5
7932,3.7
7933,3.28
7934,3.94
7935,3.24
7936,3.5
7937,3.28
7938,3.62
7939,3.52
7940,3.62
7941,3.8
7942,3.42
7943,3.42
7944,3.68
7945,3.24
7946,3.7
7947,3.72
7948,3.52
7949,3.58
7950,3.3
7951,3.46
7952,3.36
7953,3.42
7954,3.28
7955,3.52
7956,3.38
7957,3.4
7958,3.28
7959,3.64
7960,3.52
7961,3.7
7962,3.32
7963,3.08
7964,3.18
7965,3.54
7966,3.84
7967,3.66
7968,3.32
7969,3.94
7970,3.68
7971,3.84
7972,3.24
7973,3.7
7974,3.3
7975,2.96
7976,3.1
7977,3.3
7978,3.76
7979,3.52
7980,3.36
7981,3.66
7982,3.44
7983,3.66
7984,3.92
7985,3.48
7986,3.74
7987,3.74
7988,3.32
7989,3.64
7990,3.68
7991,3.82
7992,3.7
7993,3.78
7994,3.52
7995,3.48
7996,3.62
7997,3.76
7998,3.76
7999,3.54
8000,3.36
8001,3.58
8002,3.18
8003,3.38
8004,3.32
8005,3.44
8006,3.78
8007,3.5
8008,3.68
8009,2.94
8010,3.28
8011,3.76
8012,3.3
8013,3.76
8014,3.66
8015,2.96
8016,3.3
8017,3.4
8018,3.36
8019,3.42
8020,3.44
8021,3.46
8022,3.26
8023,3.44
8024,3.76
8025,3.48
8026,3.36
8027,3.56
8028,3.94
8029,3.92
8030,3.56
8031,3.46
8032,3.2
8033,3.7
8034,3.7
8035,3.84
8036,3.66
8037,3.66
8038,3.56
8039,3.68
8040,3.48
8041,3.54
8042,3.66
8043,3.54
8044,3.34
8045,3.08
8046,3.3
8047,3.72
8048,3.56
8049,3.6
8050,3.68
8051,3.42
8052,3.68
8053,3.3
8054,3.66
8055,3.68
8056,3.9
8057,3.82
8058,3.18
8059,3.4
8060,3.12
8061,3.76
8062,3.72
8063,3.62
8064,3.24
8065,3.5
8066,3.72
8067,3.66
8068,3.58
8069,3.52
8070,3.96
8071,3.6
8072,3.48
8073,3.18
8074,3.22
8075,3.56
8076,3.6
8077,2.94
8078,3.36
8079,3.72
8080,3.2
8081,3.52
8082,2.98
8083,2.82
8084,3.72
8085,3.42
8086,3.5
8087,3.38
8088,3.78
8089,3.94
8090,3.48
8091,3.56
8092,3.26
8093,3.94
8094,3.32
8095,3.46
8096,3.46
8097,2.92
8098,3.56
8099,3.52
8100,3.62
8101,4.0
8102,3.0
8103,3.74
8104,3.5
8105,3.36
8106,3.58
8107,3.68
8108,3.24
8109,3.5
8110,3.56
8111,3.9
8112,3.92
8113,3.2
8114,3.24
8115,3.46
8116,3.44
8117,3.06
8118,3.66
8119,3.64
8120,3.24
8121,2.8
8122,3.6
8123,3.6
8124,3.5
8125,3.58
8126,4.0
8127,3.56
8128,3.22
8129,3.64
8130,3.78
8131,3.5
8132,3.3
8133,3.88
